Age	Attrition	BusinessTravel	Department	DistanceFromHome	Education	EnvironmentSatisfaction	Gender	JobInvolvement	JobRole	JobSatisfaction	MaritalStatus	MonthlyIncome	NumCompaniesWorked	OverTime	RelationshipSatisfaction	TotalWorkingYears	TrainingTimesLastYear	WorkLifeBalance	PCA_Years	PCA_Performance_and_Percent
27	0	Travel_Rarely	Research & Development	7	3	4	Female	2	Healthcare Representative	1	Single	6811	8	No	1	9	2	1	0.3597415499	0.4311861414
29	0	Travel_Rarely	Sales	10	3	4	Male	3	Sales Representative	2	Divorced	2297	1	No	4	2	2	3	-1.0797994639	-0.5351519103
53	0	Travel_Rarely	Research & Development	6	3	4	Male	3	Laboratory Technician	4	Single	2450	2	No	4	19	4	3	-1.0797994639	0.0446509207
35	0	Non-Travel	Research & Development	2	4	4	Female	3	Healthcare Representative	1	Divorced	5093	2	No	1	16	2	4	-2.0085850468	-1.1149547413
32	0	Travel_Frequently	Research & Development	24	4	1	Male	3	Laboratory Technician	4	Married	5309	1	No	4	10	2	3	1.4519394806	-0.3418843
38	0	Travel_Rarely	Research & Development	2	5	4	Male	3	Research Scientist	3	Married	3057	6	Yes	2	6	0	1	-1.8661580547	-0.7284195206
34	0	Travel_Rarely	Research & Development	8	5	2	Female	3	Manufacturing Director	1	Divorced	5121	3	No	3	7	3	3	-2.0957341415	-0.5351519103
52	0	Travel_Rarely	Sales	3	4	3	Male	2	Manager	1	Married	16856	1	No	1	34	3	4	4.1315941057	-1.1149547413
33	1	Travel_Rarely	Research & Development	1	4	4	Male	3	Research Scientist	4	Single	2686	1	Yes	3	10	2	2	2.1467258675	-0.7284195206
25	0	Travel_Rarely	Sales	26	1	3	Female	3	Sales Executive	4	Single	6180	1	No	2	6	5	2	-0.1591116304	3.1646260383
45	0	Travel_Rarely	Sales	2	2	2	Male	1	Sales Representative	3	Single	6632	0	No	1	9	3	3	0.1446880864	-0.7284195206
23	0	Travel_Rarely	Research & Development	10	1	1	Male	4	Research Scientist	3	Single	3505	1	No	4	2	3	3	-1.3537676066	0.2379185311
47	1	Travel_Frequently	Sales	27	2	2	Female	4	Sales Executive	3	Single	6397	4	Yes	4	8	2	3	-0.5300948979	-0.921687131
34	0	Travel_Rarely	Sales	2	3	4	Male	3	Sales Executive	4	Single	6274	1	No	3	6	5	3	-0.1591116304	2.971358428
55	1	Travel_Rarely	Research & Development	2	3	4	Male	3	Manager	1	Married	19859	5	Yes	4	24	2	3	-0.670482267	-0.7284195206
36	0	Non-Travel	Sales	8	4	1	Male	2	Sales Executive	1	Single	7587	1	No	2	10	1	3	1.0474499987	-0.3418843
52	0	Non-Travel	Research & Development	19	4	4	Male	3	Research Scientist	4	Married	4258	0	No	1	5	3	3	-0.9010781653	0.2379185311
26	0	Travel_Frequently	Research & Development	1	2	1	Female	1	Laboratory Technician	4	Divorced	4364	3	No	1	5	2	3	-1.3646534481	-0.5351519103
29	0	Travel_Rarely	Research & Development	27	3	2	Female	3	Healthcare Representative	3	Married	4335	4	No	1	11	3	2	-0.1292800563	-0.921687131
26	1	Travel_Rarely	Sales	8	3	4	Male	2	Sales Executive	1	Single	5326	6	No	3	6	2	2	-0.9010781653	0.0446509207
34	0	Travel_Rarely	Research & Development	1	4	2	Female	4	Research Scientist	4	Single	3280	2	No	3	10	2	3	-0.9000583538	-0.1486166896
54	0	Travel_Rarely	Research & Development	19	4	4	Female	3	Manufacturing Director	1	Divorced	5485	9	Yes	2	9	4	3	-0.5290750864	-1.1149547413
27	0	Travel_Frequently	Sales	8	1	3	Male	3	Sales Executive	4	Married	4342	0	No	2	5	3	3	-1.1849123381	0.4311861414
37	0	Travel_Rarely	Research & Development	10	1	4	Female	3	Research Scientist	1	Divorced	2782	0	Yes	2	6	3	2	-0.2605498644	-0.7284195206
38	0	Travel_Frequently	Research & Development	2	4	1	Female	4	Manufacturing Director	1	Single	5980	6	Yes	4	17	2	3	2.4584127338	-0.921687131
34	0	Travel_Rarely	Research & Development	2	4	3	Female	2	Research Scientist	1	Single	4381	1	No	3	6	3	3	-0.3015386226	-1.1149547413
35	0	Travel_Rarely	Sales	8	4	1	Female	3	Sales Representative	4	Married	2572	1	No	2	3	1	2	-1.266618512	-0.1486166896
30	0	Travel_Rarely	Research & Development	1	3	4	Male	1	Laboratory Technician	3	Married	3833	3	No	3	7	2	3	-1.3537676066	2.7780908176
40	0	Travel_Frequently	Research & Development	2	2	3	Female	4	Healthcare Representative	2	Married	4244	1	No	4	8	2	3	0.9992500393	3.3578936487
34	0	Travel_Rarely	Sales	8	2	3	Female	3	Sales Executive	1	Married	6500	5	No	2	6	1	3	-1.1296344406	0.0446509207
42	0	Travel_Frequently	Research & Development	8	3	2	Male	3	Manager	4	Divorced	18430	1	No	2	24	4	2	4.1853143228	-0.7284195206
23	1	Travel_Rarely	Research & Development	6	3	3	Male	4	Laboratory Technician	1	Married	1601	1	Yes	3	1	2	3	-2.0957341415	2.7780908176
24	0	Non-Travel	Research & Development	9	3	3	Male	2	Laboratory Technician	2	Divorced	2694	1	No	3	1	4	3	-2.0085850468	-1.1149547413
52	0	Travel_Rarely	Research & Development	11	4	4	Female	3	Laboratory Technician	3	Married	3149	8	No	2	9	3	3	-0.670482267	2.5848232073
50	0	Travel_Rarely	Research & Development	2	3	3	Male	3	Research Director	3	Married	17639	5	No	4	30	3	3	-0.8956352445	-0.1486166896
29	1	Travel_Rarely	Research & Development	1	2	2	Female	2	Laboratory Technician	1	Married	2319	1	Yes	4	1	1	3	-2.0085850468	-1.1149547413
33	0	Travel_Rarely	Research & Development	7	3	3	Male	3	Research Director	3	Married	11691	0	No	4	14	3	4	1.7178098738	-1.1149547413
33	1	Travel_Rarely	Sales	16	3	1	Female	3	Sales Executive	1	Single	5324	5	No	3	6	3	3	-1.266618512	-0.3418843
47	0	Travel_Rarely	Research & Development	2	2	3	Female	3	Manager	4	Married	16752	1	Yes	3	26	3	2	2.5607950623	-1.1149547413
36	0	Travel_Rarely	Research & Development	1	3	3	Female	3	Manufacturing Director	2	Married	5228	0	No	1	10	2	3	0.3905929355	-0.3418843
29	0	Travel_Rarely	Research & Development	23	2	3	Male	4	Research Scientist	3	Married	2700	1	No	3	10	3	3	0.7625960145	3.3578936487
58	1	Travel_Rarely	Research & Development	2	4	4	Male	3	Research Director	2	Single	19246	7	Yes	4	40	2	3	5.647204367	-0.921687131
35	0	Travel_Rarely	Research & Development	1	4	4	Female	4	Research Scientist	3	Single	2506	3	No	3	7	0	3	-1.0797994639	-0.7284195206
42	0	Travel_Rarely	Research & Development	1	2	4	Female	2	Manufacturing Director	4	Married	6062	9	Yes	4	8	4	3	-1.0380622367	-0.7284195206
28	1	Travel_Rarely	Research & Development	2	4	3	Male	3	Research Scientist	3	Single	4382	6	No	4	5	3	2	-1.222226456	0.0446509207
36	0	Travel_Rarely	Human Resources	13	3	3	Male	3	Human Resources	2	Married	2143	4	No	2	8	2	3	-0.8074663384	-0.7284195206
32	0	Travel_Rarely	Research & Development	4	3	3	Female	2	Manufacturing Director	3	Married	6162	1	No	3	14	3	3	2.9239668973	-0.921687131
40	0	Travel_Frequently	Research & Development	16	4	1	Male	2	Laboratory Technician	3	Single	5094	6	No	4	10	6	3	-2.0085850468	-0.5351519103
30	0	Travel_Rarely	Research & Development	2	3	3	Female	2	Manufacturing Director	4	Single	6877	5	Yes	2	12	4	2	-2.0957341415	3.3578936487
45	0	Travel_Rarely	Research & Development	2	3	2	Female	2	Research Scientist	3	Single	2274	1	No	4	1	3	3	-2.0085850468	-0.5351519103
42	0	Travel_Rarely	Research & Development	29	3	2	Male	3	Manufacturing Director	2	Married	4434	1	No	4	10	3	2	1.9181695922	-0.7284195206
38	0	Travel_Frequently	Research & Development	12	3	1	Male	2	Healthcare Representative	1	Divorced	6288	2	No	3	13	3	2	-0.9010781653	-0.3418843
34	0	Travel_Frequently	Research & Development	16	4	3	Female	2	Research Scientist	4	Single	2553	1	No	3	6	3	3	-0.8129092592	-0.1486166896
49	1	Travel_Rarely	Sales	11	3	3	Female	3	Sales Executive	4	Married	7654	1	No	1	9	3	4	1.7757426001	0.2379185311
55	1	Travel_Rarely	Sales	2	1	3	Male	3	Sales Executive	4	Single	5160	4	No	3	12	3	2	1.0646274508	-0.1486166896
43	0	Travel_Rarely	Research & Development	14	2	2	Male	3	Research Director	1	Married	17159	6	No	3	22	3	3	-1.4687465109	3.3578936487
27	0	Travel_Rarely	Research & Development	5	1	3	Male	2	Research Director	4	Divorced	12808	1	Yes	2	9	3	3	0.9592810926	-0.1486166896
35	0	Travel_Rarely	Research & Development	7	3	3	Male	3	Manufacturing Director	3	Single	10221	3	No	2	17	3	4	0.3000405431	2.7780908176
28	0	Travel_Rarely	Sales	2	4	2	Female	3	Sales Executive	2	Married	4779	1	Yes	1	8	2	3	1.2623323405	2.5848232073
34	0	Travel_Rarely	Human Resources	3	2	3	Male	3	Human Resources	4	Married	3737	0	No	3	4	1	1	-1.266618512	0.4311861414
26	1	Travel_Frequently	Research & Development	5	2	3	Female	2	Research Scientist	3	Married	2366	1	Yes	1	8	2	3	0.7252818966	-0.5351519103
27	0	Non-Travel	Research & Development	3	3	4	Male	3	Research Scientist	4	Married	1706	1	No	3	0	6	2	-2.0957341415	-1.1149547413
51	0	Travel_Rarely	Sales	26	4	1	Female	3	Manager	3	Married	16307	2	No	3	29	2	2	3.4648859871	-0.5351519103
44	0	Travel_Rarely	Research & Development	4	3	4	Male	3	Healthcare Representative	2	Single	5933	9	No	4	10	2	2	-0.6759251878	-0.921687131
25	0	Travel_Rarely	Research & Development	2	1	1	Male	4	Research Scientist	1	Single	3424	7	No	3	6	3	2	-1.1804892288	-0.7284195206
33	0	Travel_Rarely	Sales	1	3	1	Male	4	Sales Executive	1	Divorced	4037	1	No	1	9	5	3	0.9592810926	2.971358428
35	0	Travel_Rarely	Research & Development	27	1	3	Female	2	Research Scientist	1	Single	2559	1	No	4	6	3	2	-0.5863926069	-1.1149547413
36	0	Travel_Rarely	Sales	1	2	2	Male	3	Sales Executive	4	Married	6201	1	Yes	4	18	1	2	3.5672832902	-0.5351519103
32	0	Travel_Rarely	Sales	13	4	2	Male	3	Sales Executive	4	Divorced	4403	2	No	3	8	3	2	-0.9498933305	-1.1149547413
30	0	Travel_Frequently	Research & Development	5	4	2	Male	2	Research Scientist	4	Divorced	3761	9	No	2	10	3	2	-0.6670789692	-0.921687131
53	0	Travel_Rarely	Sales	7	2	1	Female	2	Sales Executive	4	Married	10934	7	Yes	4	35	3	3	-0.8074663384	0.2379185311
45	0	Travel_Rarely	Sales	9	3	4	Male	3	Sales Executive	1	Divorced	10761	4	Yes	3	18	2	3	-0.8095059614	-0.921687131
32	0	Travel_Rarely	Research & Development	8	2	3	Female	4	Research Scientist	3	Married	5175	5	No	3	9	3	2	-0.6715020785	-0.921687131
52	0	Travel_Frequently	Research & Development	25	4	3	Female	2	Manufacturing Director	4	Married	13826	3	No	3	31	3	3	-0.1801348445	2.971358428
37	0	Travel_Rarely	Sales	16	4	4	Male	2	Sales Executive	3	Divorced	6334	4	No	4	9	2	3	-2.0085850468	0.4311861414
28	0	Travel_Rarely	Human Resources	8	2	2	Male	2	Human Resources	4	Divorced	4936	1	No	4	6	6	3	-0.9488735191	-0.7284195206
22	0	Travel_Rarely	Research & Development	1	2	4	Male	2	Manufacturing Director	4	Married	4775	6	No	1	4	2	1	-1.0797994639	2.971358428
44	0	Travel_Rarely	Research & Development	8	4	1	Male	4	Laboratory Technician	4	Married	2818	2	Yes	3	10	2	2	-1.266618512	3.3578936487
42	0	Travel_Frequently	Research & Development	2	1	2	Male	3	Research Scientist	4	Single	2515	5	Yes	4	8	2	3	-1.2212066445	-0.5351519103
36	0	Travel_Rarely	Human Resources	8	3	1	Male	2	Human Resources	1	Married	2342	0	No	3	6	3	3	-0.6670789692	2.7780908176
25	0	Travel_Rarely	Sales	3	1	3	Male	3	Sales Executive	1	Married	4194	1	Yes	4	5	3	3	-0.8084861499	0.2379185311
35	0	Travel_Rarely	Research & Development	9	3	4	Female	2	Manufacturing Director	3	Married	10685	1	Yes	2	17	2	3	4.1868262354	2.5848232073
35	1	Travel_Frequently	Research & Development	25	4	4	Female	3	Research Scientist	2	Divorced	2022	1	Yes	1	10	3	2	1.1568756029	0.4311861414
32	0	Non-Travel	Research & Development	1	3	4	Male	3	Laboratory Technician	4	Divorced	2314	0	No	2	4	2	3	-1.5494328733	-0.921687131
25	0	Travel_Rarely	Sales	4	1	3	Male	2	Sales Executive	1	Married	4256	1	No	1	5	1	4	-0.9498933305	-0.921687131
49	0	Travel_Rarely	Research & Development	1	3	3	Female	3	Research Scientist	1	Married	3580	2	No	2	7	2	3	-1.1794694173	-0.1486166896
24	0	Non-Travel	Research & Development	4	1	1	Male	2	Laboratory Technician	4	Married	3162	0	No	4	6	2	2	-0.3965141243	0.0446509207
32	0	Travel_Frequently	Sales	5	2	2	Male	3	Sales Executive	2	Married	6524	1	No	4	10	3	3	1.0192155834	-0.5351519103
38	0	Travel_Rarely	Sales	9	3	2	Male	2	Sales Representative	2	Married	2899	0	No	4	3	3	3	-1.2167835352	0.4311861414
42	0	Travel_Rarely	Research & Development	3	3	3	Female	4	Laboratory Technician	4	Married	5231	2	Yes	2	17	1	2	-0.6715020785	-0.7284195206
31	0	Travel_Rarely	Research & Development	11	4	4	Male	3	Research Scientist	4	Married	2356	3	Yes	2	8	2	3	-0.7223568668	0.4311861414
29	1	Travel_Rarely	Sales	1	3	2	Female	2	Sales Representative	3	Divorced	2800	6	Yes	3	5	3	3	-1.266618512	0.4311861414
53	0	Travel_Rarely	Sales	8	3	1	Male	3	Sales Executive	4	Married	11836	5	No	3	28	3	3	-1.3626138252	-0.5351519103
35	0	Travel_Rarely	Research & Development	25	3	4	Male	2	Manufacturing Director	2	Married	10903	3	No	1	16	2	3	2.1386281179	-0.1486166896
37	0	Travel_Frequently	Sales	21	2	3	Female	3	Sales Representative	4	Married	2973	5	No	2	10	3	3	-1.0943599457	-0.3418843
53	0	Travel_Rarely	Research & Development	23	4	4	Female	3	Research Director	4	Single	14275	6	No	3	33	0	3	1.7730877713	0.2379185311
43	0	Travel_Frequently	Research & Development	1	3	4	Female	3	Healthcare Representative	4	Married	5562	4	No	2	12	2	2	-0.81835218	-0.7284195206
47	0	Travel_Rarely	Sales	2	2	3	Female	3	Sales Executive	4	Married	4537	0	Yes	1	8	2	3	1.3186300495	2.971358428
37	0	Non-Travel	Sales	19	2	1	Male	3	Sales Executive	2	Single	7642	1	Yes	4	10	2	3	0.0575997342	-0.7284195206
50	0	Non-Travel	Research & Development	2	4	1	Male	3	Manager	1	Divorced	17924	1	No	4	31	3	3	4.3690968203	-1.1149547413
39	0	Travel_Rarely	Human Resources	2	3	4	Female	2	Human Resources	4	Married	5204	8	No	3	13	2	3	-0.5246519771	-1.1149547413
33	0	Travel_Rarely	Human Resources	3	2	4	Male	3	Human Resources	2	Divorced	2277	3	Yes	3	7	4	4	-0.8956352445	-1.1149547413
32	1	Travel_Rarely	Research & Development	25	4	1	Male	3	Laboratory Technician	4	Single	2795	1	Yes	3	1	2	1	-1.8661580547	3.3578936487
29	0	Travel_Rarely	Research & Development	7	1	1	Female	2	Laboratory Technician	4	Divorced	2532	6	No	3	8	5	3	-0.8956352445	-0.5351519103
44	0	Travel_Rarely	Research & Development	9	2	2	Male	3	Research Scientist	1	Married	2559	1	Yes	4	8	0	3	0.6926243719	-0.7284195206
28	0	Travel_Rarely	Sales	5	4	1	Male	3	Sales Executive	4	Single	4908	1	No	2	4	3	3	-1.1794694173	-0.5351519103
58	1	Travel_Frequently	Research & Development	2	1	4	Male	2	Laboratory Technician	4	Divorced	2380	9	Yes	4	3	3	2	-2.0085850468	-0.5351519103
43	0	Travel_Rarely	Research & Development	8	3	1	Female	3	Manufacturing Director	2	Divorced	4765	4	No	3	4	2	4	-2.0085850468	2.7780908176
20	1	Travel_Rarely	Sales	2	3	3	Female	2	Sales Representative	3	Single	2044	1	No	4	2	3	2	-1.3537676066	-0.7284195206
21	1	Travel_Rarely	Research & Development	18	1	4	Female	3	Research Scientist	4	Single	2693	1	No	1	1	3	2	-2.0085850468	0.4311861414
36	0	Travel_Rarely	Research & Development	14	1	3	Male	3	Healthcare Representative	4	Married	6586	0	Yes	1	17	2	2	2.544542017	0.0446509207
47	0	Travel_Rarely	Sales	2	4	4	Female	2	Sales Representative	4	Single	3294	1	Yes	1	3	3	2	-1.1296344406	0.2379185311
22	1	Travel_Rarely	Research & Development	3	1	2	Female	3	Manufacturing Director	3	Married	4171	0	Yes	1	4	3	4	-1.266618512	0.4311861414
41	1	Travel_Rarely	Research & Development	2	4	2	Female	1	Laboratory Technician	4	Divorced	2778	4	Yes	3	10	1	2	-0.3588561431	-0.7284195206
28	0	Travel_Rarely	Research & Development	9	3	3	Female	3	Research Scientist	3	Divorced	2377	5	No	2	6	2	3	-1.0797994639	0.2379185311
39	1	Travel_Rarely	Research & Development	6	3	4	Male	3	Laboratory Technician	1	Married	2404	7	Yes	4	8	2	1	-1.0797994639	2.7780908176
27	0	Travel_Rarely	Research & Development	4	3	2	Female	3	Research Scientist	3	Single	2318	1	No	3	1	2	3	-1.8671778662	0.4311861414
34	0	Travel_Rarely	Research & Development	10	3	2	Male	3	Laboratory Technician	2	Divorced	2008	1	No	2	1	3	3	-1.8716009755	-0.5351519103
42	0	Travel_Rarely	Sales	14	2	3	Female	2	Sales Executive	3	Single	6244	7	No	1	10	6	3	-0.6670789692	0.0446509207
33	0	Travel_Rarely	Research & Development	1	4	3	Male	2	Research Scientist	1	Single	2799	3	Yes	2	6	1	3	-1.266618512	-1.1149547413
58	0	Travel_Rarely	Research & Development	5	3	3	Female	2	Healthcare Representative	2	Divorced	10552	2	Yes	4	24	3	3	-1.0031316051	-0.7284195206
31	0	Travel_Rarely	Sales	7	4	2	Male	2	Sales Representative	3	Married	2329	3	No	2	13	2	4	0.4739341267	-0.3418843
35	0	Travel_Rarely	Research & Development	21	1	4	Female	3	Healthcare Representative	4	Married	4014	1	Yes	4	10	2	1	0.6211888338	3.551161259
49	0	Travel_Rarely	Research & Development	8	2	1	Female	3	Laboratory Technician	2	Married	7403	4	No	3	29	3	2	2.5767799613	-1.1149547413
48	0	Travel_Rarely	Research & Development	20	4	4	Male	3	Research Scientist	3	Married	2259	4	No	1	13	2	2	-2.0957341415	0.0446509207
31	0	Non-Travel	Sales	20	2	4	Female	3	Sales Executive	3	Married	6932	1	No	4	9	2	2	-0.1801348445	-0.7284195206
36	0	Travel_Rarely	Research & Development	7	4	2	Male	3	Research Scientist	4	Single	4678	2	No	3	8	6	3	-1.1475982202	0.2379185311
38	0	Travel_Rarely	Research & Development	1	3	4	Female	3	Research Director	1	Married	13582	1	No	2	15	3	3	3.1600057163	-0.7284195206
32	0	Non-Travel	Research & Development	1	3	3	Female	2	Laboratory Technician	2	Married	2332	6	No	3	5	3	3	-1.5494328733	2.5848232073
25	1	Travel_Rarely	Sales	19	2	3	Male	2	Sales Representative	2	Married	2413	1	Yes	3	1	2	3	-2.0085850468	0.2379185311
40	0	Travel_Rarely	Sales	10	4	1	Male	2	Sales Executive	2	Divorced	9705	2	No	2	11	2	2	-2.0085850468	-0.921687131
26	0	Travel_Frequently	Sales	1	3	3	Male	2	Sales Executive	1	Single	4294	1	No	2	7	2	3	0.5011487306	-0.921687131
41	0	Travel_Rarely	Research & Development	6	3	4	Male	3	Laboratory Technician	1	Single	4721	2	Yes	3	20	3	3	4.0064699196	-0.7284195206
36	0	Travel_Rarely	Research & Development	2	4	3	Male	3	Laboratory Technician	3	Single	2519	4	No	3	16	6	3	1.6869584881	2.7780908176
19	1	Travel_Rarely	Sales	21	3	4	Male	2	Sales Representative	2	Single	2121	1	Yes	2	1	3	4	-2.0085850468	-0.7284195206
20	1	Travel_Rarely	Research & Development	4	3	1	Male	3	Laboratory Technician	1	Single	2973	1	No	2	1	2	3	-2.0085850468	0.4311861414
31	0	Travel_Rarely	Research & Development	12	3	4	Female	3	Healthcare Representative	4	Married	5855	0	Yes	3	10	2	1	1.4864655065	-1.1149547413
40	0	Travel_Frequently	Research & Development	9	4	4	Male	3	Research Scientist	2	Divorced	3617	8	Yes	4	3	2	3	-1.8671778662	-0.5351519103
32	0	Travel_Rarely	Research & Development	3	4	3	Female	3	Manufacturing Director	1	Married	6725	1	No	3	8	2	4	0.8404942848	-0.921687131
36	1	Travel_Rarely	Sales	3	1	3	Male	2	Sales Executive	4	Married	10325	1	Yes	1	16	6	3	1.6964427964	-1.1149547413
33	0	Travel_Rarely	Research & Development	1	3	2	Female	2	Healthcare Representative	4	Single	6949	0	No	1	6	3	3	-0.9532966283	-0.5351519103
37	1	Travel_Rarely	Sales	1	4	1	Male	2	Sales Executive	3	Married	10609	5	No	3	17	2	1	1.7695740941	-1.1149547413
45	0	Non-Travel	Research & Development	4	2	3	Male	3	Laboratory Technician	2	Married	4447	1	No	2	9	5	2	0.817873912	-0.921687131
29	0	Travel_Frequently	Sales	20	3	3	Female	3	Sales Representative	4	Married	2157	1	No	2	3	5	3	-1.4080256926	-0.3418843
35	0	Travel_Rarely	Sales	18	3	3	Female	3	Sales Executive	3	Married	4601	1	No	2	5	3	3	-1.2401902356	-0.1486166896
52	0	Travel_Rarely	Research & Development	1	2	4	Male	3	Manager	4	Married	17099	2	No	2	26	2	2	1.9181695922	-0.3418843
58	1	Travel_Rarely	Research & Development	2	3	4	Male	3	Research Scientist	3	Single	2479	4	No	1	7	4	3	-2.0085850468	3.3578936487
53	0	Travel_Rarely	Sales	2	2	3	Male	3	Manager	3	Divorced	14852	6	No	3	22	3	4	3.5637088706	-0.7284195206
30	0	Travel_Rarely	Sales	8	2	3	Male	3	Sales Executive	3	Divorced	7264	5	No	1	10	2	4	1.1229647828	-1.1149547413
38	0	Non-Travel	Sales	10	3	3	Female	3	Sales Executive	4	Single	5666	1	Yes	2	6	1	3	-0.6715020785	-0.7284195206
35	0	Travel_Rarely	Sales	3	4	4	Male	3	Sales Executive	4	Divorced	7823	6	No	2	12	2	3	1.1878373679	-0.7284195206
39	0	Travel_Rarely	Sales	2	5	1	Male	4	Sales Executive	3	Single	7880	0	No	4	9	3	3	0.5882978252	0.2379185311
40	1	Non-Travel	Sales	24	3	2	Female	4	Sales Executive	2	Single	13194	4	Yes	4	22	2	2	-2.0085850468	-0.1486166896
47	0	Travel_Frequently	Research & Development	16	4	3	Male	4	Manufacturing Director	3	Divorced	5067	1	Yes	3	20	3	4	2.2451275509	0.4311861414
36	0	Non-Travel	Sales	8	4	1	Male	3	Sales Executive	4	Divorced	5079	4	No	4	12	3	3	0.5011487306	-0.7284195206
31	1	Non-Travel	Research & Development	9	2	3	Male	2	Research Scientist	1	Single	2321	0	Yes	1	4	0	3	-1.1296344406	2.971358428
33	0	Non-Travel	Sales	17	3	4	Male	3	Manager	3	Single	17444	1	No	4	10	2	3	0.7289186783	-1.1149547413
29	1	Travel_Rarely	Research & Development	10	3	4	Female	2	Research Scientist	1	Single	2404	6	Yes	3	3	5	3	-2.0957341415	2.5848232073
33	0	Travel_Rarely	Research & Development	13	1	2	Female	3	Research Scientist	4	Single	3452	3	No	1	5	4	3	-1.266618512	0.2379185311
45	0	Travel_Rarely	Research & Development	1	4	4	Female	3	Laboratory Technician	4	Divorced	2270	3	No	4	8	2	3	-0.950913142	-0.5351519103
50	0	Travel_Rarely	Research & Development	1	2	4	Male	3	Research Director	4	Divorced	17399	9	No	3	32	1	2	-0.5300948979	2.971358428
33	0	Travel_Frequently	Research & Development	1	4	3	Female	4	Healthcare Representative	2	Married	5488	1	Yes	1	6	2	3	-0.4439656147	-0.7284195206
41	0	Travel_Frequently	Research & Development	9	3	1	Male	3	Research Director	3	Divorced	19419	2	No	2	21	2	4	3.302161366	0.0446509207
27	0	Travel_Rarely	Research & Development	16	4	3	Female	3	Laboratory Technician	2	Married	2811	9	No	2	4	2	3	-1.0797994639	-0.5351519103
45	0	Non-Travel	Research & Development	23	2	4	Male	3	Laboratory Technician	1	Married	3633	1	Yes	3	9	2	3	0.9592810926	-0.3418843
47	0	Travel_Rarely	Sales	4	2	4	Female	3	Sales Executive	4	Single	4163	1	Yes	3	9	0	3	-0.3144033447	0.0446509207
